DHSID,DHSCC,DHSYEAR,DHSCLUST,CCFIPS,ADM1FIPS,ADM1FIPSNA,ADM1SALNA,ADM1SALBCO,ADM1DHS,ADM1NAME,DHSREGCO,DHSREGNA,SOURCE,URBAN_RURA,LATNUM,LONGNUM,ALT_GPS,ALT_DEM,DATUM
PK201700000243,PK,2017.00000000000,243.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GPS,U,27.20867273000,67.92320440180,9999.00000000000,9999.00000000000,WGS84
PK201700000244,PK,2017.00000000000,244.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GAZ,R,26.24465634430,67.69887672250,9999.00000000000,9999.00000000000,WGS84
PK201700000245,PK,2017.00000000000,245.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GAZ,U,25.51534035000,68.15281482410,9999.00000000000,9999.00000000000,WGS84
PK201700000246,PK,2017.00000000000,246.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GPS,R,25.40336363830,68.39137969500,9999.00000000000,9999.00000000000,WGS84
PK201700000247,PK,2017.00000000000,247.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GAZ,R,25.36186504300,68.48650942780,9999.00000000000,9999.00000000000,WGS84
PK201700000248,PK,2017.00000000000,248.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GAZ,U,25.35916054530,68.35098789740,9999.00000000000,9999.00000000000,WGS84
PK201700000249,PK,2017.00000000000,249.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GPS,R,25.29003988720,68.86300668650,9999.00000000000,9999.00000000000,WGS84
PK201700000250,PK,2017.00000000000,250.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GPS,U,25.46662077020,68.73568036510,9999.00000000000,9999.00000000000,WGS84
PK201700000251,PK,2017.00000000000,251.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GAZ,R,24.98845753020,68.39102023480,9999.00000000000,9999.00000000000,WGS84
PK201700000252,PK,2017.00000000000,252.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GAZ,R,25.83166456290,68.38021606040,9999.00000000000,9999.00000000000,WGS84
PK201700000253,PK,2017.00000000000,253.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GPS,R,24.58325923560,68.84694979230,9999.00000000000,9999.00000000000,WGS84
PK201700000254,PK,2017.00000000000,254.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GAZ,R,25.10079074360,68.87295107990,9999.00000000000,9999.00000000000,WGS84
PK201700000255,PK,2017.00000000000,255.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GPS,U,24.66493692570,68.82956670580,9999.00000000000,9999.00000000000,WGS84
PK201700000256,PK,2017.00000000000,256.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GPS,R,24.30509897600,67.62448846890,9999.00000000000,9999.00000000000,WGS84
PK201700000257,PK,2017.00000000000,257.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GPS,R,24.73327212260,67.94637952410,9999.00000000000,9999.00000000000,WGS84
PK201700000258,PK,2017.00000000000,258.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GPS,U,24.29182831010,67.68440917300,9999.00000000000,9999.00000000000,WGS84
PK201700000259,PK,2017.00000000000,259.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GPS,R,24.33354356480,68.25871328400,9999.00000000000,9999.00000000000,WGS84
PK201700000260,PK,2017.00000000000,260.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GPS,R,24.23530948040,68.57854643260,9999.00000000000,9999.00000000000,WGS84
PK201700000261,PK,2017.00000000000,261.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GPS,U,24.40730197220,68.00019765700,9999.00000000000,9999.00000000000,WGS84
PK201700000262,PK,2017.00000000000,262.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GPS,R,25.75707824560,69.12709756080,9999.00000000000,9999.00000000000,WGS84
PK201700000263,PK,2017.00000000000,263.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GPS,R,25.20639660350,69.19740757010,9999.00000000000,9999.00000000000,WGS84
PK201700000264,PK,2017.00000000000,264.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GPS,U,25.52758476240,69.27476583380,9999.00000000000,9999.00000000000,WGS84
PK201700000265,PK,2017.00000000000,265.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GPS,R,25.16018218040,69.57175126990,9999.00000000000,9999.00000000000,WGS84
PK201700000266,PK,2017.00000000000,266.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GAZ,R,25.22767403910,70.33035305070,9999.00000000000,9999.00000000000,WGS84
PK201700000267,PK,2017.00000000000,267.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GPS,R,24.69325093230,69.24864839870,9999.00000000000,9999.00000000000,WGS84
PK201700000268,PK,2017.00000000000,268.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GAZ,R,25.01423948620,67.12879364220,9999.00000000000,9999.00000000000,WGS84
PK201700000269,PK,2017.00000000000,269.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GAZ,U,24.89283159310,66.84030566540,9999.00000000000,9999.00000000000,WGS84
PK201700000270,PK,2017.00000000000,270.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GAZ,U,24.94221611590,66.95736635260,9999.00000000000,9999.00000000000,WGS84
PK201700000271,PK,2017.00000000000,271.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GAZ,U,24.93923345990,66.95601595980,9999.00000000000,9999.00000000000,WGS84
PK201700000272,PK,2017.00000000000,272.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GAZ,U,24.95233685270,66.97168745510,9999.00000000000,9999.00000000000,WGS84
PK201700000273,PK,2017.00000000000,273.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GAZ,U,24.91377900570,66.84075574780,9999.00000000000,9999.00000000000,WGS84
PK201700000274,PK,2017.00000000000,274.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GAZ,U,24.97444336580,66.99725573490,9999.00000000000,9999.00000000000,WGS84
PK201700000275,PK,2017.00000000000,275.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GAZ,U,24.96308886140,66.98978948790,9999.00000000000,9999.00000000000,WGS84
PK201700000276,PK,2017.00000000000,276.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GAZ,U,24.94479873100,66.98462801180,9999.00000000000,9999.00000000000,WGS84
PK201700000277,PK,2017.00000000000,277.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GAZ,R,25.10346035900,67.16354270600,9999.00000000000,9999.00000000000,WGS84
PK201700000278,PK,2017.00000000000,278.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GAZ,R,25.19643557240,67.24082081350,9999.00000000000,9999.00000000000,WGS84
PK201700000279,PK,2017.00000000000,279.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GAZ,U,25.20114592360,67.24629196340,9999.00000000000,9999.00000000000,WGS84
PK201700000280,PK,2017.00000000000,280.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GAZ,U,24.89310765520,67.19985725380,9999.00000000000,9999.00000000000,WGS84
PK201700000281,PK,2017.00000000000,281.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GAZ,U,24.86843844840,67.38850184360,9999.00000000000,9999.00000000000,WGS84
PK201700000282,PK,2017.00000000000,282.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GAZ,U,24.86910446870,66.98568564760,9999.00000000000,9999.00000000000,WGS84
PK201700000283,PK,2017.00000000000,283.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GAZ,U,24.86870416740,67.00315265420,9999.00000000000,9999.00000000000,WGS84
PK201700000284,PK,2017.00000000000,284.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GAZ,U,24.83239171700,66.99966579760,9999.00000000000,9999.00000000000,WGS84
PK201700000285,PK,2017.00000000000,285.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GAZ,U,24.82096799200,67.02279580100,9999.00000000000,9999.00000000000,WGS84
PK201700000286,PK,2017.00000000000,286.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GAZ,U,24.83338689630,67.01626415490,9999.00000000000,9999.00000000000,WGS84
PK201700000287,PK,2017.00000000000,287.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GAZ,U,24.83725267230,67.01204984260,9999.00000000000,9999.00000000000,WGS84
PK201700000288,PK,2017.00000000000,288.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GAZ,U,24.87096506920,67.06459730250,9999.00000000000,9999.00000000000,WGS84
PK201700000289,PK,2017.00000000000,289.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GAZ,U,24.92438203470,67.10863796930,9999.00000000000,9999.00000000000,WGS84
PK201700000290,PK,2017.00000000000,290.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GAZ,U,24.92635132000,67.10738464730,9999.00000000000,9999.00000000000,WGS84
PK201700000291,PK,2017.00000000000,291.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GAZ,U,24.87050727010,67.04880807650,9999.00000000000,9999.00000000000,WGS84
PK201700000292,PK,2017.00000000000,292.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GAZ,U,24.86852182210,67.05905203810,9999.00000000000,9999.00000000000,WGS84
PK201700000293,PK,2017.00000000000,293.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GAZ,U,24.87496551490,67.05395503700,9999.00000000000,9999.00000000000,WGS84
PK201700000294,PK,2017.00000000000,294.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GAZ,U,24.91142922190,67.10394217790,9999.00000000000,9999.00000000000,WGS84
PK201700000295,PK,2017.00000000000,295.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GAZ,U,24.91776062080,67.11746451070,9999.00000000000,9999.00000000000,WGS84
PK201700000296,PK,2017.00000000000,296.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GAZ,U,24.92970437290,67.04668997320,9999.00000000000,9999.00000000000,WGS84
PK201700000297,PK,2017.00000000000,297.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GAZ,U,24.94274647650,67.04804692940,9999.00000000000,9999.00000000000,WGS84
PK201700000298,PK,2017.00000000000,298.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GAZ,U,24.99572684650,67.07623277040,9999.00000000000,9999.00000000000,WGS84
PK201700000299,PK,2017.00000000000,299.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GAZ,U,24.98025597120,67.05849215510,9999.00000000000,9999.00000000000,WGS84
PK201700000300,PK,2017.00000000000,300.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GAZ,U,24.99739084470,67.06580617030,9999.00000000000,9999.00000000000,WGS84
PK201700000301,PK,2017.00000000000,301.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GAZ,U,24.93045243590,67.07280017730,9999.00000000000,9999.00000000000,WGS84
PK201700000302,PK,2017.00000000000,302.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GAZ,U,24.90741803090,67.03906444060,9999.00000000000,9999.00000000000,WGS84
PK201700000303,PK,2017.00000000000,303.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GAZ,U,24.90617249430,67.03894594930,9999.00000000000,9999.00000000000,WGS84
PK201700000304,PK,2017.00000000000,304.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GAZ,U,24.90584388210,67.03856883730,9999.00000000000,9999.00000000000,WGS84
PK201700000305,PK,2017.00000000000,305.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GAZ,U,24.90687041050,67.02239970610,9999.00000000000,9999.00000000000,WGS84
PK201700000306,PK,2017.00000000000,306.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GAZ,U,24.88044955190,67.15912664720,9999.00000000000,9999.00000000000,WGS84
PK201700000307,PK,2017.00000000000,307.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GAZ,U,24.83381714210,67.16148493810,9999.00000000000,9999.00000000000,WGS84
PK201700000308,PK,2017.00000000000,308.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GAZ,U,24.84751972830,67.19439837980,9999.00000000000,9999.00000000000,WGS84
PK201700000309,PK,2017.00000000000,309.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GAZ,U,24.83779796090,67.12629570280,9999.00000000000,9999.00000000000,WGS84
PK201700000310,PK,2017.00000000000,310.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GAZ,U,24.82809308280,67.13195518200,9999.00000000000,9999.00000000000,WGS84
PK201700000311,PK,2017.00000000000,311.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GAZ,U,24.89372313490,67.19971157080,9999.00000000000,9999.00000000000,WGS84
PK201700000312,PK,2017.00000000000,312.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GPS,R,26.85255414320,68.21144769490,9999.00000000000,9999.00000000000,WGS84
PK201700000313,PK,2017.00000000000,313.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GAZ,R,27.03839273870,68.31609586960,9999.00000000000,9999.00000000000,WGS84
PK201700000314,PK,2017.00000000000,314.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GAZ,U,27.07390463660,68.12283622800,9999.00000000000,9999.00000000000,WGS84
PK201700000315,PK,2017.00000000000,315.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GPS,R,26.34939043590,68.56008994840,9999.00000000000,9999.00000000000,WGS84
PK201700000316,PK,2017.00000000000,316.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GPS,R,26.26315959070,68.09931030440,9999.00000000000,9999.00000000000,WGS84
PK201700000317,PK,2017.00000000000,317.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GPS,U,26.46204360640,68.30213921290,9999.00000000000,9999.00000000000,WGS84
PK201700000318,PK,2017.00000000000,318.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GAZ,R,26.12351893620,69.03615758830,9999.00000000000,9999.00000000000,WGS84
PK201700000319,PK,2017.00000000000,319.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GPS,R,25.73610996270,69.24775979430,9999.00000000000,9999.00000000000,WGS84
PK201700000320,PK,2017.00000000000,320.00000000000,PK,NULL,NULL,NULL,NULL,2.00000000000,SINDH,2.00000000000,sindh,GPS,U,25.84123069300,69.36386270730,9999.00000000000,9999.00000000000,WGS84
PK201700000321,PK,2017.00000000000,321.00000000000,PK,NULL,NULL,NULL,NULL,4.00000000000,BALOCHISTAN,4.00000000000,balochistan,GAZ,R,30.14920605280,66.99254279570,9999.00000000000,9999.00000000000,WGS84
PK201700000322,PK,2017.00000000000,322.00000000000,PK,NULL,NULL,NULL,NULL,4.00000000000,BALOCHISTAN,4.00000000000,balochistan,GPS,R,30.30913321020,66.90133568170,9999.00000000000,9999.00000000000,WGS84
PK201700000323,PK,2017.00000000000,323.00000000000,PK,NULL,NULL,NULL,NULL,4.00000000000,BALOCHISTAN,4.00000000000,balochistan,GAZ,U,30.16184586180,66.95243954990,9999.00000000000,9999.00000000000,WGS84
PK201700000324,PK,2017.00000000000,324.00000000000,PK,NULL,NULL,NULL,NULL,4.00000000000,BALOCHISTAN,4.00000000000,balochistan,GPS,U,30.18005563780,66.98957033300,9999.00000000000,9999.00000000000,WGS84
PK201700000325,PK,2017.00000000000,325.00000000000,PK,NULL,NULL,NULL,NULL,4.00000000000,BALOCHISTAN,4.00000000000,balochistan,GPS,U,30.16619901850,67.14162452560,9999.00000000000,9999.00000000000,WGS84
PK201700000326,PK,2017.00000000000,326.00000000000,PK,NULL,NULL,NULL,NULL,4.00000000000,BALOCHISTAN,4.00000000000,balochistan,GPS,U,30.16661733900,67.00029697330,9999.00000000000,9999.00000000000,WGS84
PK201700000327,PK,2017.00000000000,327.00000000000,PK,NULL,NULL,NULL,NULL,4.00000000000,BALOCHISTAN,4.00000000000,balochistan,GPS,U,30.19258977790,66.99072826440,9999.00000000000,9999.00000000000,WGS84
PK201700000328,PK,2017.00000000000,328.00000000000,PK,NULL,NULL,NULL,NULL,4.00000000000,BALOCHISTAN,4.00000000000,balochistan,GAZ,U,30.15443176670,66.97793173210,9999.00000000000,9999.00000000000,WGS84
PK201700000329,PK,2017.00000000000,329.00000000000,PK,NULL,NULL,NULL,NULL,4.00000000000,BALOCHISTAN,4.00000000000,balochistan,GPS,U,30.17607473510,66.97171500080,9999.00000000000,9999.00000000000,WGS84
PK201700000330,PK,2017.00000000000,330.00000000000,PK,NULL,NULL,NULL,NULL,4.00000000000,BALOCHISTAN,4.00000000000,balochistan,GAZ,U,30.14741747090,66.97845714180,9999.00000000000,9999.00000000000,WGS84
PK201700000331,PK,2017.00000000000,331.00000000000,PK,NULL,NULL,NULL,NULL,4.00000000000,BALOCHISTAN,4.00000000000,balochistan,GPS,R,30.84565653600,67.20121114670,9999.00000000000,9999.00000000000,WGS84
PK201700000332,PK,2017.00000000000,332.00000000000,PK,NULL,NULL,NULL,NULL,4.00000000000,BALOCHISTAN,4.00000000000,balochistan,GPS,R,30.72850318670,67.46566442640,9999.00000000000,9999.00000000000,WGS84
PK201700000333,PK,2017.00000000000,333.00000000000,PK,NULL,NULL,NULL,NULL,4.00000000000,BALOCHISTAN,4.00000000000,balochistan,GPS,U,30.62081191460,66.88878336430,9999.00000000000,9999.00000000000,WGS84
PK201700000334,PK,2017.00000000000,334.00000000000,PK,NULL,NULL,NULL,NULL,4.00000000000,BALOCHISTAN,4.00000000000,balochistan,GAZ,R,30.79395211800,66.51285220940,9999.00000000000,9999.00000000000,WGS84
PK201700000335,PK,2017.00000000000,335.00000000000,PK,NULL,NULL,NULL,NULL,4.00000000000,BALOCHISTAN,4.00000000000,balochistan,GAZ,U,30.80271270740,66.52695426560,9999.00000000000,9999.00000000000,WGS84
PK201700000336,PK,2017.00000000000,336.00000000000,PK,NULL,NULL,NULL,NULL,4.00000000000,BALOCHISTAN,4.00000000000,balochistan,GPS,R,30.23334072260,69.23020740750,9999.00000000000,9999.00000000000,WGS84
PK201700000337,PK,2017.00000000000,337.00000000000,PK,NULL,NULL,NULL,NULL,4.00000000000,BALOCHISTAN,4.00000000000,balochistan,GPS,U,30.37321113120,68.60096333570,9999.00000000000,9999.00000000000,WGS84
PK201700000338,PK,2017.00000000000,338.00000000000,PK,NULL,NULL,NULL,NULL,4.00000000000,BALOCHISTAN,4.00000000000,balochistan,GAZ,R,31.03293255960,68.88077125820,9999.00000000000,9999.00000000000,WGS84
PK201700000339,PK,2017.00000000000,339.00000000000,PK,NULL,NULL,NULL,NULL,4.00000000000,BALOCHISTAN,4.00000000000,balochistan,GPS,U,30.71250134910,68.35447468980,9999.00000000000,9999.00000000000,WGS84
PK201700000340,PK,2017.00000000000,340.00000000000,PK,NULL,NULL,NULL,NULL,4.00000000000,BALOCHISTAN,4.00000000000,balochistan,GAZ,R,31.27345975330,69.31927048120,9999.00000000000,9999.00000000000,WGS84
PK201700000341,PK,2017.00000000000,341.00000000000,PK,NULL,NULL,NULL,NULL,4.00000000000,BALOCHISTAN,4.00000000000,balochistan,GPS,U,31.33364226920,69.44204053600,9999.00000000000,9999.00000000000,WGS84
PK201700000342,PK,2017.00000000000,342.00000000000,PK,NULL,NULL,NULL,NULL,4.00000000000,BALOCHISTAN,4.00000000000,balochistan,GPS,R,31.56746545790,69.75236056490,9999.00000000000,9999.00000000000,WGS84
PK201700000343,PK,2017.00000000000,343.00000000000,PK,NULL,NULL,NULL,NULL,4.00000000000,BALOCHISTAN,4.00000000000,balochistan,GAZ,U,29.64656388400,67.90408817460,9999.00000000000,9999.00000000000,WGS84
PK201700000344,PK,2017.00000000000,344.00000000000,PK,NULL,NULL,NULL,NULL,4.00000000000,BALOCHISTAN,4.00000000000,balochistan,GPS,R,29.63740906420,68.71637795370,9999.00000000000,9999.00000000000,WGS84
PK201700000346,PK,2017.00000000000,346.00000000000,PK,NULL,NULL,NULL,NULL,4.00000000000,BALOCHISTAN,4.00000000000,balochistan,GPS,U,29.15352468500,69.16093279370,9999.00000000000,9999.00000000000,WGS84
PK201700000347,PK,2017.00000000000,347.00000000000,PK,NULL,NULL,NULL,NULL,4.00000000000,BALOCHISTAN,4.00000000000,balochistan,GPS,R,29.20243282880,68.22331050540,9999.00000000000,9999.00000000000,WGS84
PK201700000348,PK,2017.00000000000,348.00000000000,PK,NULL,NULL,NULL,NULL,4.00000000000,BALOCHISTAN,4.00000000000,balochistan,GPS,R,29.62725434210,67.51373580670,9999.00000000000,9999.00000000000,WGS84
PK201700000349,PK,2017.00000000000,349.00000000000,PK,NULL,NULL,NULL,NULL,4.00000000000,BALOCHISTAN,4.00000000000,balochistan,GAZ,R,28.14144223430,67.95592662630,9999.00000000000,9999.00000000000,WGS84
PK201700000350,PK,2017.00000000000,350.00000000000,PK,NULL,NULL,NULL,NULL,4.00000000000,BALOCHISTAN,4.00000000000,balochistan,GAZ,U,28.15826758790,67.98471182350,9999.00000000000,9999.00000000000,WGS84
PK201700000351,PK,2017.00000000000,351.00000000000,PK,NULL,NULL,NULL,NULL,4.00000000000,BALOCHISTAN,4.00000000000,balochistan,GAZ,R,28.47390097200,67.96475134170,9999.00000000000,9999.00000000000,WGS84
PK201700000352,PK,2017.00000000000,352.00000000000,PK,NULL,NULL,NULL,NULL,4.00000000000,BALOCHISTAN,4.00000000000,balochistan,GAZ,U,28.59266746500,68.15512172900,9999.00000000000,9999.00000000000,WGS84
PK201700000353,PK,2017.00000000000,353.00000000000,PK,NULL,NULL,NULL,NULL,4.00000000000,BALOCHISTAN,4.00000000000,balochistan,GPS,R,28.42984583610,67.50507973870,9999.00000000000,9999.00000000000,WGS84
PK201700000354,PK,2017.00000000000,354.00000000000,PK,NULL,NULL,NULL,NULL,4.00000000000,BALOCHISTAN,4.00000000000,balochistan,GAZ,R,28.49935129690,68.64884227420,9999.00000000000,9999.00000000000,WGS84
PK201700000355,PK,2017.00000000000,355.00000000000,PK,NULL,NULL,NULL,NULL,4.00000000000,BALOCHISTAN,4.00000000000,balochistan,GAZ,R,29.42537236210,66.61222028860,9999.00000000000,9999.00000000000,WGS84
PK201700000356,PK,2017.00000000000,356.00000000000,PK,NULL,NULL,NULL,NULL,4.00000000000,BALOCHISTAN,4.00000000000,balochistan,GAZ,R,28.32989266750,66.15407751380,9999.00000000000,9999.00000000000,WGS84
PK201700000357,PK,2017.00000000000,357.00000000000,PK,NULL,NULL,NULL,NULL,4.00000000000,BALOCHISTAN,4.00000000000,balochistan,GAZ,U,28.31998525790,66.18700512360,9999.00000000000,9999.00000000000,WGS84
PK201700000358,PK,2017.00000000000,358.00000000000,PK,NULL,NULL,NULL,NULL,4.00000000000,BALOCHISTAN,4.00000000000,balochistan,GAZ,R,29.58664913730,66.39744084550,9999.00000000000,9999.00000000000,WGS84
PK201700000359,PK,2017.00000000000,359.00000000000,PK,NULL,NULL,NULL,NULL,4.00000000000,BALOCHISTAN,4.00000000000,balochistan,GAZ,U,29.91203989500,66.77669255670,9999.00000000000,9999.00000000000,WGS84
PK201700000360,PK,2017.00000000000,360.00000000000,PK,NULL,NULL,NULL,NULL,4.00000000000,BALOCHISTAN,4.00000000000,balochistan,GAZ,R,26.89156443260,66.85627572640,9999.00000000000,9999.00000000000,WGS84
PK201700000361,PK,2017.00000000000,361.00000000000,PK,NULL,NULL,NULL,NULL,4.00000000000,BALOCHISTAN,4.00000000000,balochistan,GPS,R,27.96033151850,66.49456543140,9999.00000000000,9999.00000000000,WGS84
PK201700000362,PK,2017.00000000000,362.00000000000,PK,NULL,NULL,NULL,NULL,4.00000000000,BALOCHISTAN,4.00000000000,balochistan,GAZ,R,28.19412720180,66.99777549180,9999.00000000000,9999.00000000000,WGS84
PK201700000363,PK,2017.00000000000,363.00000000000,PK,NULL,NULL,NULL,NULL,4.00000000000,BALOCHISTAN,4.00000000000,balochistan,GAZ,R,26.21447286890,66.98604255030,9999.00000000000,9999.00000000000,WGS84
PK201700000364,PK,2017.00000000000,364.00000000000,PK,NULL,NULL,NULL,NULL,4.00000000000,BALOCHISTAN,4.00000000000,balochistan,GAZ,U,27.74474602040,66.70356445750,9999.00000000000,9999.00000000000,WGS84
PK201700000365,PK,2017.00000000000,365.00000000000,PK,NULL,NULL,NULL,NULL,4.00000000000,BALOCHISTAN,4.00000000000,balochistan,GPS,U,27.68452011760,66.20422176480,9999.00000000000,9999.00000000000,WGS84
PK201700000366,PK,2017.00000000000,366.00000000000,PK,NULL,NULL,NULL,NULL,4.00000000000,BALOCHISTAN,4.00000000000,balochistan,GAZ,R,26.07714336270,65.72306970940,9999.00000000000,9999.00000000000,WGS84
PK201700000367,PK,2017.00000000000,367.00000000000,PK,NULL,NULL,NULL,NULL,4.00000000000,BALOCHISTAN,4.00000000000,balochistan,GAZ,U,26.14912215500,64.91098385670,9999.00000000000,9999.00000000000,WGS84
